"Method","beta0.x","beta1.x","beta2.x","beta0.y","beta1.y","beta2.y"
"naive","0.102849716880275","0.141709929870924","0.187949225978069","0.0332239287008845","0.0300680785282708","0.0267078290847406"
"cc","0.164896811418287","0.0683512638140449","0.165756180890488","0.0740096252242716","0.0470179434842599","0.0467121341203433"
"oracle","0.0152272341145387","0.285270522170528","0.146520736824898","0.0353310732147431","0.0299748609074012","0.0289469992124485"
"naive","0.0571504930248285","0.295028064592714","0.111261533158186","0.0343072343994552","0.0298828624572422","0.0254474807553347"
"cc","-0.0367993569115024","0.323209462110408","0.113179729130595","0.0713448772477797","0.0448198335170144","0.0411010041891755"
"oracle","-0.01498154323704","0.2494117799645","0.183539095583783","0.0326081735883229","0.0282588326421494","0.0278785711079275"
"naive","0.0370742888670655","0.261391401944409","0.146737253716435","0.0315856414454197","0.0279882725302827","0.0244090069236314"
"cc","-0.132493821072047","0.303093012156053","0.207233358737933","0.0688317717515647","0.0429804099374771","0.0435728591845409"
"oracle","0.0604850481236418","0.169057633663758","0.223576828567485","0.0337145344965202","0.0290425570629785","0.0298387489044691"
"naive","0.120530871978417","0.178627143597112","0.183077985464111","0.033068131024032","0.028983688151945","0.026538664484778"
"cc","0.0308688946681136","0.166074053366525","0.237379168862792","0.0684485013164002","0.0448735076953557","0.0464299310772875"
"oracle","-0.0100004729056944","0.206443207083919","0.172604251253022","0.0352642484546212","0.0318115525327609","0.0304989615600421"
"naive","0.0368634228958774","0.218074437954233","0.141396654060622","0.0344833510800686","0.0314048938389185","0.0269916719807603"
"cc","-0.0762881238527082","0.22186166293982","0.217252140667697","0.0728897221856598","0.0481644957780278","0.0469545280217396"
"oracle","-0.00382011391133785","0.230857295090092","0.187204589153786","0.0355606810883569","0.0311808962416149","0.0310740956413302"
"naive","0.0466430622359772","0.245141514348185","0.146322732730674","0.0342732662896326","0.0309897391168925","0.0280237039335022"
"cc","-0.0198069563750031","0.216009192129738","0.204696423319167","0.0692315017465028","0.0474323197850998","0.0443637532519641"
"oracle","-0.063673542021708","0.247284442777863","0.166885272325784","0.0349094954259994","0.0298491855849736","0.0296905944711677"
"naive","-0.0171934440514386","0.259667572545039","0.130238843054339","0.0339919749131899","0.0295673251753443","0.0261274636731159"
"cc","-0.0107841399317324","0.257616875478518","0.121577723503236","0.0674911087609708","0.042439880670228","0.0426466526814113"
"oracle","0.0309234240616285","0.227072560978887","0.162228329473996","0.0334027425682851","0.0298571996265504","0.0297085477600925"
"naive","0.0732885336964396","0.237429736237541","0.134180703401856","0.0324976085063765","0.0294806421919731","0.0265303554823457"
"cc","0.0557538180672929","0.19240468680491","0.163181108551307","0.0682915015071472","0.0430829358070432","0.0456704160969078"
"oracle","0.0022379784910093","0.216075344950868","0.232671047768224","0.0358952278000017","0.0306521980968697","0.031102784425255"
"naive","0.0649653572318296","0.228435146898426","0.193767924674405","0.034789419031864","0.0303692867444954","0.0276165734779753"
"cc","-0.119845226665428","0.269057478667826","0.261274659866102","0.0772442537336087","0.0477041617916328","0.0455320416219499"
"oracle","-0.0226502049216246","0.219601064991762","0.187672451241384","0.0343795700462093","0.0280309304619864","0.0305409621990554"
"naive","0.0265425789489453","0.232981447326263","0.149794416336621","0.0332030327876659","0.0276182946336029","0.0268061687919032"
"cc","-0.110280550799753","0.275326869995981","0.18405601292786","0.0710892883935569","0.0440537588077476","0.0468102577893132"
"oracle","0.0105936754684307","0.191123162321867","0.183273024471168","0.034469097556621","0.0289314270294646","0.0280440713958888"
"naive","0.0585912981054834","0.200398092731763","0.147943994667","0.0331779790316835","0.0288303174365205","0.0248345244780336"
"cc","0.0837816894837967","0.15981171532242","0.142527258491032","0.0652570855379294","0.0402372286413932","0.0402091975812185"
"oracle","-0.0339377266249902","0.229974304314052","0.228945312016018","0.0343565372027534","0.0292084242999052","0.0298469166826022"
"naive","0.0287271154456737","0.242072571723394","0.191226084275801","0.0328097762180441","0.0288218041781419","0.0258558452928256"
"cc","0.0250564025750025","0.193602106328914","0.20877293537112","0.0687746853221455","0.0435049171062486","0.0447322137733558"
"oracle","-0.0275409975465324","0.207190524335186","0.225067136106287","0.0334175023944651","0.0296903753865047","0.0292687973388687"
"naive","0.0372822575822415","0.222401841872569","0.185695469559325","0.0320759540209743","0.0292034211851071","0.025501518160926"
"cc","0.00204711149262494","0.199861861065875","0.195696943025856","0.0642393541551052","0.0425523978655688","0.0447491693507311"
"oracle","-0.00671950962538299","0.222536874113641","0.172739878161393","0.033308193442381","0.0284244911639952","0.0280104929602502"
"naive","0.0374324045340152","0.227969979350155","0.156323587909407","0.0319573144084729","0.0279537224863943","0.0244737745874674"
"cc","-0.0541277032221902","0.24359394740863","0.210925976744442","0.0682375417799546","0.0436367119778775","0.0435615390711468"
"oracle","0.0751547284936731","0.186115062454134","0.220185421850347","0.0332937046903146","0.0287930593796185","0.0290559849236712"
"naive","0.134132097261788","0.198665619152599","0.183258844413336","0.0322963141582884","0.0284345347293746","0.025518260638878"
"cc","0.121216143092265","0.22912536985589","0.126559528329976","0.0656740295522698","0.0412183014780038","0.044139942484185"
"oracle","0.0461466299473337","0.225949506259844","0.161393639599453","0.0341859053413422","0.0287175587930849","0.0303558977054716"
"naive","0.0908997669954009","0.235226788131454","0.127265335880671","0.0329411486257707","0.0285689049787432","0.0267583582952675"
"cc","0.0361494942875837","0.192814006394691","0.200910666035356","0.0682933583919403","0.0408739301222024","0.0432703178415416"
"oracle","-0.0112481955775255","0.218177798393622","0.175688478603698","0.0339656970235128","0.0294228707126696","0.0304851806852429"
"naive","0.0324627938771721","0.225466649957465","0.148426256058136","0.0330037208948589","0.0291703812252478","0.0270210976771066"
"cc","-0.0645941791243078","0.24760618821237","0.196950482366521","0.067654079200624","0.0430685096282121","0.0454718978161747"
"oracle","0.00485810815818279","0.221527228307863","0.176888207570913","0.0344231118414322","0.0296234764646817","0.0285293324782126"
"naive","0.0501713080980953","0.226150009427502","0.159082663366951","0.0334032370969599","0.0292748756955125","0.0253788867735973"
"cc","0.0285414113709826","0.25431835989833","0.139988408492756","0.066744669903945","0.0429005111854988","0.0408017693785652"
"oracle","-0.0455729970440496","0.215501834484348","0.196757832871569","0.0343591480294929","0.0284558137882987","0.0285991850304712"
"naive","0.00877506167919015","0.222323475878894","0.17471753640374","0.0330221407180463","0.028042926801619","0.0250378343763531"
"cc","-0.00142011128265749","0.216445574765185","0.170085045833311","0.0673688445676547","0.0404176618367168","0.0434297902302948"
"oracle","0.0954896281465352","0.1925204414462","0.21051741114661","0.0340048410177411","0.0295282748181801","0.0285785617151722"
"naive","0.149286123128167","0.208355810862949","0.168323206529371","0.033347030518668","0.029210961000194","0.0252526373735776"
"cc","0.144088662358495","0.156882020808178","0.181122834161341","0.0716894359857939","0.0453734175541157","0.0459342341292958"
"oracle","0.0112012031388448","0.131178898435754","0.2528135242009","0.0338127723322312","0.0291852443852823","0.0294036271397167"
"naive","0.0784897208862763","0.147535834569093","0.198948557281979","0.0330277969253583","0.0290542590640678","0.0258318679492153"
"cc","-0.06923190045909","0.138323686875895","0.287548269878137","0.0701548361384196","0.0443215536659346","0.0452311406613937"
"oracle","0.057720746269522","0.222327365319825","0.137455716263117","0.0346717180533139","0.0302753479613852","0.030112354253401"
"naive","0.0946395821555797","0.232098724219548","0.107473071567343","0.0338951840977894","0.0301356498878377","0.0269984373689135"
"cc","-0.0111513162631512","0.238712471793104","0.158925674679737","0.0689336777401905","0.04341756044503","0.0418936886659153"
"oracle","-0.034673965484668","0.206196939191978","0.211974172825565","0.0329145119963355","0.0278786341499527","0.0280246262240574"
"naive","0.0216495845533931","0.216008128550044","0.177181085627546","0.0317804264719427","0.0277034416134899","0.0249541917349327"
"cc","-0.155677019679542","0.304939137262389","0.190041645720972","0.0643952030860714","0.0433567208458299","0.0408203650764788"
"oracle","-0.0460586113268891","0.242121046928681","0.170462145712516","0.0337260087466699","0.0295947508615077","0.0288101634649295"
"naive","-0.0036888358050343","0.255857625577215","0.137978397622465","0.0329727774694344","0.0291584165039415","0.0257220407918893"
"cc","-0.0874056278272745","0.270929483450568","0.141075147544675","0.0666541991386767","0.0439860737628435","0.045073291941497"
"oracle","0.0160831106037302","0.223844612551278","0.164786349093381","0.0345351009180219","0.0297711071742874","0.030441499306795"
"naive","0.0595528447287493","0.232297521767404","0.134946348404033","0.0334022764620286","0.0295256550562856","0.0268563103663762"
"cc","-0.0562166477909696","0.248833215653158","0.183252446954515","0.0668339774140191","0.0437256263494303","0.0444543488521483"
"oracle","0.0614379336330047","0.190811758256852","0.203149729214298","0.0337540263294656","0.0294644741675368","0.0302833613814787"
"naive","0.114248973920982","0.197920138146011","0.173705830797875","0.0326845250077368","0.0292687785661337","0.026977305304519"
"cc","0.0403227082549881","0.204009680917106","0.198037790071461","0.0698264241853982","0.0466245419118408","0.045634959169484"
"oracle","-0.00957322181808053","0.181358675388353","0.217482258776514","0.0329719744896683","0.0292098590855107","0.0292459467392073"
"naive","0.0479713102203285","0.187868161552254","0.190331322422866","0.0321093246665327","0.0289507245306313","0.0259726058309208"
"cc","-0.0478435297029273","0.19805301324561","0.274303898149251","0.0654685652909974","0.0420029711886115","0.0434559888349673"
"oracle","-0.00357142143361856","0.153996984360073","0.241263954545242","0.0354374227778334","0.0315819494418194","0.0301895968699533"
"naive","0.0572465078451411","0.162094444584227","0.219541247774853","0.0344059425468613","0.0309874079321262","0.0263837845229159"
"cc","0.00384135132223749","0.180598602428441","0.23320376866037","0.0699452777674506","0.0474902213898945","0.0467898363251723"
"oracle","-0.0531312119633146","0.239665379374032","0.196981399259361","0.0344068275411281","0.0307922874819751","0.029197302734356"
"naive","0.000825656495220332","0.249266050910523","0.167323736417989","0.0335165645887054","0.0304849083335378","0.0259178740449553"
"cc","-0.0541528926204775","0.253105393060143","0.198118701259202","0.0665624863354723","0.0433041697920176","0.0423033215062247"
"oracle","-0.0131787676910259","0.19649409592396","0.19640063043353","0.0340552326689504","0.0308129367848866","0.0309564776289684"
"naive","0.0381882412245922","0.21176365371916","0.147642394225368","0.0333935805216703","0.0307348057441147","0.027427050210826"
"cc","-0.1090919722235","0.215908519649664","0.226243229657264","0.0705389947573955","0.0454420092776589","0.0476870737843005"
"oracle","0.00407911686914579","0.127411110973416","0.217354732288766","0.0347032543002188","0.0296589861307052","0.029389498024774"
"naive","0.0610477247951679","0.143769657369732","0.1713219468991","0.0340723478717969","0.0294151751450969","0.0260842925054621"
"cc","0.00556004004398235","0.0989795554918299","0.217666040938972","0.0727602040566266","0.0441241705968735","0.0453348567408256"
"oracle","0.00498674484016439","0.221067681393569","0.155899769967189","0.0351097032320307","0.0293119178180499","0.029970310056474"
"naive","0.0458282999538837","0.22593897039835","0.139209981382871","0.0335341443248224","0.0288041863722905","0.0259800289718488"
"cc","-0.02469880627315","0.228280756228632","0.178715419302581","0.0669557065049529","0.0411060526696791","0.0449142750733925"
"oracle","-0.023646926632326","0.191736023039554","0.231591401487405","0.0339478822478614","0.0306277936969561","0.0290118493484451"
"naive","0.0335509599897481","0.202966881345317","0.196584022551301","0.0330559016482263","0.0302927930490325","0.025506673336002"
"cc","0.0208809159419371","0.16686084768459","0.219655425781021","0.0680893915710243","0.0463254674909039","0.0446739437835434"
"oracle","-0.0414056940614037","0.2059252742721","0.221985871896553","0.0348436946636917","0.0306226399097969","0.030097629989493"
"naive","0.0149896310955231","0.220283098928975","0.178243850409521","0.033746853406117","0.0304927753836363","0.0270463914071843"
"cc","-0.0787444085231612","0.205902465851774","0.220284512546596","0.0691244161911341","0.0473506500485466","0.0447514636833954"
"oracle","0.00863389779542501","0.207147492535324","0.214497286564293","0.0354060278370354","0.0308057498526917","0.0301972191254492"
"naive","0.0648403275055326","0.217005900953717","0.178759763127218","0.0343858470306393","0.0306706164225553","0.0269980637090191"
"cc","0.00709368588545861","0.155991808310141","0.254721905812255","0.0736582329289431","0.0458165129771342","0.0432489248269179"
"oracle","-0.00872961338549109","0.197646246788115","0.16699231233151","0.0346123734328875","0.028121935461926","0.0288951444645222"
"naive","0.0364651027427212","0.205368153270015","0.136839229953484","0.0336368500627053","0.0279624291077023","0.0255987104266437"
"cc","-0.0672234779521392","0.271567618413044","0.121301773510712","0.0704903431437584","0.0421494279490168","0.0438355968416977"
"oracle","-0.0225939915615718","0.20565314573727","0.213332231313196","0.033534909323458","0.0295953980926257","0.0292811078004794"
"naive","0.0322009611431605","0.219806295304191","0.176361740535657","0.0324137643775416","0.0291439077469173","0.0257230481035114"
"cc","0.0590081619708108","0.160478041941612","0.172330909189702","0.0716226274773709","0.0463832929071885","0.0456802698150088"
"oracle","-0.0297672840574777","0.204353159057867","0.218355260641637","0.0319523571697832","0.0288790281583604","0.0283693060807915"
"naive","0.0262767206828663","0.215818515387622","0.185742821378981","0.0313701336278331","0.028508177168594","0.0251617032413535"
"cc","0.0136414764029463","0.202016711573223","0.203732644677365","0.0661673275612611","0.0420602228269316","0.0427997446754948"
"oracle","0.0138210273869994","0.231711865152007","0.148506901700301","0.0336549124138223","0.0291789060550676","0.0292831257503004"
"naive","0.0518370973819809","0.242311293171492","0.116662165329788","0.032924020231398","0.0289866132648031","0.0262418037499024"
"cc","-0.0674924001643445","0.258939542462389","0.159471112348693","0.0694712675090338","0.0450144390774254","0.0450974433536239"
"oracle","0.00808740146187414","0.146791447738754","0.242138869230921","0.0345790499542888","0.0284593377853081","0.0294873816381469"
"naive","0.0680971347203897","0.157711778171233","0.209545651587275","0.0334494033921671","0.0281244619109784","0.0263738128919214"
"cc","0.072885683954793","0.145606397685484","0.17875869639786","0.0649234398735793","0.0424109214576995","0.0426638358896577"
"oracle","0.0505471379115024","0.186732445898824","0.189834810129049","0.0345443376665448","0.0298501736073031","0.0293424124466884"
"naive","0.0974339705799499","0.194353780463867","0.161086810278973","0.0338250605782002","0.029602415031837","0.0259558541927004"
"cc","0.0148548745010499","0.206865609758937","0.19783948729274","0.0630980611541181","0.0404459089093567","0.0404393009194563"
"oracle","-0.0307761910757614","0.105716788499855","0.262595754180734","0.0338802694868585","0.0289889854591619","0.0285314943582938"
"naive","0.0388207268093704","0.113811482477434","0.231618534516187","0.0327349108613589","0.0287401719995724","0.0253501444139527"
"cc","0.02671898852469","0.0675064369500881","0.269632058541162","0.0690961547642813","0.0456984994935476","0.043500389103276"
"oracle","-0.0208168817588862","0.187942224547215","0.193224508068992","0.0330247840637791","0.0287666378003426","0.0282893010458042"
"naive","0.0303913947445098","0.193724818719636","0.174609080923344","0.0320417394405703","0.028323226383223","0.0248513313859036"
"cc","0.046506458909649","0.191979098611387","0.155694169840299","0.0704375544462007","0.045625601257432","0.0443753597139399"
"oracle","-0.00431063202323347","0.248872053801188","0.214319066880156","0.0347135200453271","0.0305496752373055","0.0303370173564859"
"naive","0.0554886690119722","0.258700332773919","0.18343642374166","0.0336942051396843","0.0301181963730134","0.0265707238609922"
"cc","-0.00384030798322259","0.203435546255059","0.294233377542067","0.072870833227673","0.0457309207913442","0.0465056923753138"
"oracle","0.0449026321145946","0.193992894421868","0.162718273606653","0.0335843669480786","0.0279672819850454","0.0268031318273224"
"naive","0.0887160559529425","0.203491589426524","0.13050384906872","0.0325122123523057","0.0278212860605302","0.0238450517110392"
"cc","-0.00797122664339199","0.173812650529086","0.180712405883217","0.0630860344267844","0.0395800295156072","0.0392945922567512"
"oracle","-0.0602477384029803","0.195422913038358","0.245371065247909","0.0352379669210648","0.029382264707926","0.0286314007630218"
"naive","0.00223359722190695","0.203953629354976","0.214230922840968","0.0341816376607343","0.0290829431247273","0.0253391085305081"
"cc","0.00839934522086992","0.15731927122411","0.24828447413643","0.0672299476953979","0.0449037033411686","0.0411045058394393"
"oracle","-0.00372440772344743","0.154348126703883","0.263559536549362","0.0351241637714468","0.0290171893819797","0.0297259464992476"
"naive","0.0652186300811849","0.164901070874074","0.218817012146911","0.0339041610718598","0.0289307339575042","0.0263168308947205"
"cc","-0.0922116892830134","0.198592302331115","0.275071843077736","0.0667837059203384","0.0418136818334459","0.0419344604783631"
"oracle","-0.0105522836799586","0.223675305823296","0.186987549325067","0.0327481527629498","0.0280479777847618","0.027678844663181"
"naive","0.0372019076164","0.231346979061916","0.157972082809435","0.0317432669866567","0.0278553396801767","0.0245756128568718"
"cc","-0.00825025375763827","0.228962778483984","0.174785857723243","0.0667019257983336","0.0402390768538948","0.0423420929732584"
"oracle","-0.037471350761424","0.218693798743269","0.234477906113208","0.034373139274696","0.0294298341416816","0.0292964390997531"
"naive","0.0250168813181869","0.235410398618308","0.184401767391051","0.0335491996490894","0.0292361395182928","0.0258754481511398"
"cc","-0.109461956975439","0.216944292134936","0.283341431260796","0.0720885629490763","0.0469328824805683","0.0452722644042781"
"oracle","-0.0647693967072588","0.234265914389974","0.242556914347216","0.032264332454961","0.0290980555922708","0.0279733665798307"
"naive","0.00302790753809179","0.249888552246952","0.195470665065883","0.0315043208345391","0.0289244054850611","0.0247624476915496"
"cc","-0.0443551785774037","0.214191528854769","0.238638072089027","0.0650775476692182","0.0443305687088061","0.0419819976949428"
"oracle","-0.00569101693896822","0.187293788063025","0.214621929437032","0.0348796832010165","0.0291448367520723","0.0306449168047682"
"naive","0.0521513190465159","0.190080968916501","0.191015789574955","0.0333230010414928","0.0289491998543246","0.0270098356402201"
"cc","0.0855947718045693","0.162793699475791","0.179426468641231","0.0676599667594772","0.0423409023544655","0.0423955019114661"
"oracle","0.0749811026433197","0.188693331542431","0.182205008109487","0.0352291933430154","0.0295816773367984","0.0317134746678938"
"naive","0.122712282318491","0.19430209883083","0.15867600521598","0.0338313114115078","0.029391452145321","0.0287001545426716"
"cc","0.0965220267036579","0.17817908272132","0.171522243606851","0.0676155539968332","0.0431633126928477","0.0436117165185381"
"oracle","-0.0579259041214635","0.154422766868087","0.251040875184355","0.0346342123273104","0.0293899823382505","0.0302793513006609"
"naive","0.0063385928653299","0.167775800926689","0.206350785723871","0.0337599002167393","0.0291921488159051","0.0268656720491582"
"cc","-0.090362730066007","0.174065562575129","0.240426715989955","0.0653598142689407","0.0430516007929604","0.0429999694165371"
"oracle","-0.0109223815213722","0.253639319700242","0.181564705551425","0.0343438881767696","0.0286221280461337","0.0300329900376878"
"naive","0.0394938751228802","0.262275687532511","0.151212758641042","0.0329792664328324","0.028387301242675","0.0267149257901889"
"cc","-0.0850538019682774","0.287683543104307","0.207988965836277","0.067669108546813","0.0411536340681627","0.0440783124569084"
"oracle","0.0251886729117748","0.189161426190698","0.212377460255933","0.0343123579944873","0.0291393988970282","0.0283146342250182"
"naive","0.0796375800768075","0.195591602673038","0.185154215982802","0.033298440640389","0.0289587005287283","0.0254030181561119"
"cc","0.0568370174292576","0.148772196394056","0.230192445392277","0.0674481426585155","0.0439536157133474","0.0408809453718415"
"oracle","0.0317147031015988","0.238016607273776","0.172651615929253","0.0343116074906168","0.0301721628272529","0.0299730288490588"
"naive","0.0791010661458249","0.244692486960756","0.149964434771546","0.0333335120398455","0.0297020398182044","0.0259719961595597"
"cc","-0.0144556323538038","0.25781757035041","0.201755264478792","0.0712807935811777","0.0484377862316537","0.0450917411073518"
"oracle","0.0160969010944534","0.241855973403338","0.173727886998918","0.0348120132684989","0.0306264426853979","0.0308821950438542"
"naive","0.0608986763590892","0.25163393641807","0.147322460092495","0.0337500864619203","0.0300931401931133","0.027070672405676"
"cc","-0.0206537235620342","0.270976490984676","0.182703315150803","0.07159808386948","0.0485107625813729","0.0473906806271103"
"oracle","0.025062002124701","0.207899999763225","0.146642185999613","0.0343074872882424","0.0296796273228353","0.030224320271013"
"naive","0.063789652387875","0.217032069296866","0.119857982829967","0.0330538577322216","0.0293069433995848","0.0266535529005115"
"cc","0.0165573742798458","0.208573453021579","0.145746024881219","0.0649121475322789","0.0418457229852192","0.044587935852185"
"oracle","-0.0338198914355451","0.215306790358047","0.207335413289436","0.0343026020237282","0.029599445578867","0.0296750372539189"
"naive","0.0210317929484881","0.232596344495209","0.159579917873046","0.0336242616429217","0.0293444773706011","0.0263539642594422"
"cc","-0.124449386739183","0.24385974985529","0.229910624730292","0.0658682828171407","0.0410512761506549","0.0417667252494421"
"oracle","0.00256689025543485","0.188110139064588","0.18167323400671","0.0327926244848492","0.0285617828406771","0.028779656526508"
"naive","0.0502256395995306","0.198616523775255","0.148137692019111","0.0318772908389556","0.0283336319863461","0.0255933048814144"
"cc","-0.0043225785859995","0.199529418600579","0.169908490986768","0.0703778720125623","0.0434556701461989","0.0457941361651357"
"oracle","-0.0130779098631429","0.194838079383183","0.169880364872646","0.0340316473586386","0.0293451757428984","0.02979521609367"
"naive","0.0336114352878613","0.197235802185881","0.155116042382061","0.033211199627762","0.0290245928399353","0.0262974780162235"
"cc","0.0330329325573629","0.184214456458536","0.17065303722325","0.0651775509984251","0.04240255237788","0.0438911795195862"
"oracle","0.0234247442817375","0.236869390255842","0.184315593286451","0.0322773389151651","0.0272297340314496","0.0294486808377437"
"naive","0.0706961667963049","0.24600409985325","0.156157945459538","0.0312824612740934","0.026820451079534","0.0258099574941939"
"cc","0.0233683239412584","0.232306830210971","0.190097648740574","0.0653327768870601","0.0405255502328917","0.0427469644787835"
"oracle","-0.0246398461221374","0.243458721811307","0.19912225491249","0.0343771277483665","0.0289044298198412","0.0293708580916341"
"naive","0.0275278831144843","0.257311567522653","0.163257089628242","0.0331609412410813","0.0285004439137859","0.0259876605886179"
"cc","-0.000302232262765202","0.258286519340435","0.166844819022341","0.0702173797303342","0.045450487612622","0.0452322021335192"
"oracle","-0.00712318744258254","0.180532971180273","0.24048992087831","0.0365807310634633","0.0308595990457169","0.0312180136423555"
"naive","0.0539081126490289","0.18827876687299","0.209790498102688","0.0351686958768162","0.030625291613714","0.0279616122972538"
"cc","-0.0511490998141702","0.197383533641383","0.258456454065154","0.0695366612443759","0.046941895005903","0.0447232643395985"
"oracle","-0.0244712966187943","0.201390351157433","0.248749624921454","0.0348500085618408","0.029866621297906","0.0297777091501157"
"naive","0.0401942177032358","0.203764516802641","0.223489203281755","0.0335890149855977","0.0296775198609204","0.026499026410934"
"cc","-0.0119126910196518","0.209935292327655","0.236252428835581","0.0672725497753394","0.0416260259717503","0.0422970130443662"
"oracle","-0.00671060168977285","0.178206335294422","0.245699364406777","0.0335096610058613","0.0283974210007034","0.0284537017642295"
"naive","0.0598525320456662","0.19167351623918","0.20397873796591","0.0325742946935602","0.028194793389629","0.0254045690077408"
"cc","0.0214162748299457","0.142995522360322","0.271809915876285","0.0665226319767083","0.0420982878558858","0.0390549239562642"
"oracle","0.00302311807117572","0.17757401836184","0.262053526422747","0.0332438585011062","0.0276796322445729","0.0282790913920796"
"naive","0.0713784821619888","0.191109740520818","0.221128369182325","0.0320334420206044","0.0274172960769578","0.0251192048159355"
"cc","0.0454429541431401","0.190018935295472","0.220246775968912","0.0694071886334519","0.0442229290602305","0.0408779459804366"
"oracle","-0.0645579364809282","0.21244481208409","0.224019150317391","0.0321812266719676","0.0293987822075387","0.0280509197830616"
"naive","-0.00710988639045646","0.221081703052315","0.189864978301612","0.0317415156946116","0.0292293197254563","0.0248657773435641"
"cc","-0.0505414036593104","0.189374584297178","0.245615276520794","0.0677569624527856","0.0435155796377872","0.0412449405063117"
"oracle","-0.0390800729759365","0.196579063928097","0.21646598237552","0.0340416486045771","0.0287883280943545","0.0302265237592532"
"naive","0.0192751171274214","0.205436490211789","0.184402144575205","0.0327190001615582","0.028555301626753","0.0269234626769578"
"cc","0.0309487709568727","0.119213766322686","0.248227844758577","0.0644474817208267","0.0412279018666186","0.0425613137056187"
"oracle","0.0654501563571087","0.181453510819724","0.211821934079465","0.0352164324998013","0.0302697374603745","0.0303766654268726"
"naive","0.122433025817503","0.19156131200576","0.177510724395713","0.0340662283854376","0.0300004125136839","0.0269064739980916"
"cc","0.00948839287016778","0.19545617144494","0.234133220132421","0.067832299565898","0.0463171814950292","0.0438674256236206"
"oracle","-0.022550913063131","0.180134776023568","0.221778999803128","0.0333957805215837","0.0293688907093705","0.029284590516317"
"naive","0.0341633558649892","0.186372316231683","0.191181630834663","0.032410425252278","0.0291914191153373","0.0259214506793904"
"cc","-0.0642736981811768","0.211396566837059","0.209642935919619","0.0642261550644457","0.0409676553613872","0.0418949149096008"
"oracle","0.0546764398510012","0.194550135998302","0.162519727863676","0.0342008651396509","0.0279390958827497","0.0288742309281355"
"naive","0.0975664506191326","0.20180867979803","0.138699817471282","0.0333024905957095","0.0275642493117288","0.0252419061305718"
"cc","0.126874173700736","0.153664870289773","0.155747662103945","0.0668916500918908","0.0410370584313748","0.0419464472484923"
"oracle","0.0219256188631253","0.188748658409642","0.217964727020743","0.0347762365530989","0.0289011415612832","0.0284628978840905"
"naive","0.080230714164143","0.201223881126093","0.178289738218437","0.0336753073506905","0.0286918211988948","0.0252070695536377"
"cc","-0.0526964423261923","0.200703408080768","0.258010856101649","0.0677886135070743","0.0421750476867904","0.0424066842130835"
"oracle","0.0524727570757391","0.258270373191441","0.143950748208476","0.0336453859731632","0.0293785256228275","0.029894546683568"
"naive","0.0916245068944423","0.26943799174882","0.11568193032607","0.0321536364797104","0.028927589117055","0.0265942833469016"
"cc","0.0308784228592402","0.224373927240615","0.217602898751226","0.067122674652933","0.0428927984145722","0.0449382707507179"
"oracle","-0.0315906115897816","0.202379300110464","0.20981906505266","0.0343272769779281","0.0292959447310002","0.0308112398270608"
"naive","0.0210611095789281","0.219769895584324","0.1623084414711","0.033403216591008","0.0289740019685476","0.0273424797570237"
"cc","-0.170091891071969","0.223337823921271","0.256661722515533","0.067552602505938","0.0433024571622198","0.0432175941688129"
"oracle","-0.0214588571463032","0.201666370738118","0.219615138237996","0.0330713654381792","0.0287229545897482","0.0290035213170993"
"naive","0.0351394032386357","0.218831388162475","0.177682243749067","0.0323994161148139","0.028243953571722","0.0255050509923705"
"cc","-0.0441619457663449","0.202220059528278","0.231338660072956","0.0691295097468079","0.046015421101166","0.0439760423265484"
"oracle","0.0176322849408845","0.205443330615519","0.195969620543467","0.0333076179771212","0.0296085557043252","0.028116124886147"
"naive","0.0678710143782241","0.207509536996614","0.185402156549008","0.0322031226855415","0.0290849519463053","0.0249279651339435"
"cc","0.111025305349065","0.229839811536209","0.13109805623229","0.0650509051651132","0.0427977896984985","0.0400769632224495"
"oracle","-0.0424612448402105","0.192499958745128","0.230660908929603","0.0345030046134045","0.0300902518584","0.0286579197589952"
"naive","0.0170637927706143","0.203982614137144","0.192789833878231","0.0334098772271182","0.0299641651057508","0.0257804065900749"
"cc","-0.0566705241532593","0.177617400937542","0.266334005120408","0.0652313513189168","0.0421065850997763","0.0424683143104177"
"oracle","0.00953128640978999","0.222201703439285","0.167070564864747","0.0346053428580295","0.030752688538436","0.0296433842297956"
"naive","0.052757565837234","0.227147652463284","0.144422426343507","0.0335499068630175","0.0304995934231305","0.0260639620856136"
"cc","0.0410013960964955","0.182766954390778","0.178614853633664","0.0620653704833548","0.040642749644639","0.041351146194778"
"oracle","0.00952546357331432","0.213238665756357","0.217477516442275","0.0340916001331326","0.0303735168838187","0.0301348879417553"
"naive","0.0672666267272514","0.226159203027269","0.173189857214435","0.033371604629465","0.0302428191927139","0.0266293196622039"
"cc","-0.0795419301687232","0.236014082624536","0.234460231869778","0.0698527824021253","0.0449957638492517","0.0474670996436172"
"oracle","-0.0737849485422351","0.196377365704344","0.233267781078774","0.0340381096318413","0.0278571211106495","0.0283706270021664"
"naive","-0.0116041582473193","0.209248913675271","0.195505891264924","0.0327185614668695","0.0275479549287123","0.0250997699183172"
"cc","-0.0695811588953114","0.195379969093051","0.22638692702936","0.0674120842834549","0.0426391875188401","0.0416471250100679"
"oracle","0.0169100106905166","0.209200656186867","0.231191670774702","0.0348638120759236","0.0290199361670993","0.029049157278835"
